2020-03-03 18:00:54,733 INFO  Logger.cs: 70 - 
2020-03-03 18:47:40,706 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-22-3
2020-03-03 18:47:40,707 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-21-2
2020-03-03 18:47:40,708 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-21-2
2020-03-03 18:47:40,710 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-21-2
2020-03-03 18:47:40,711 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-20-2
2020-03-03 18:47:40,712 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-20-2
2020-03-03 18:47:40,714 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-20-2
2020-03-03 18:47:40,716 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.SLDASM
2020-03-03 18:47:40,717 INFO  ExportHelperExtension.cs: 1142 - Found 40 in KR3 R540.SLDASM
2020-03-03 18:47:40,718 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.SLDASM
2020-03-03 18:47:40,720 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 18:47:40,721 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-03-03 18:47:40,721 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-10-2
2020-03-03 18:47:40,723 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-10-2
2020-03-03 18:47:40,724 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-10-2
2020-03-03 18:47:40,726 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-19-2
2020-03-03 18:47:40,727 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-19-2
2020-03-03 18:47:40,728 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-19-2
2020-03-03 18:47:40,729 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-8-2
2020-03-03 18:47:40,731 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-8-2
2020-03-03 18:47:40,732 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-8-2
2020-03-03 18:47:40,734 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-9-2
2020-03-03 18:47:40,735 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-9-2
2020-03-03 18:47:40,737 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-9-2
2020-03-03 18:47:40,738 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-22-3
2020-03-03 18:47:40,739 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-22-3
2020-03-03 18:47:40,740 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-22-3
2020-03-03 18:47:40,741 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-21-2
2020-03-03 18:47:40,742 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-21-2
2020-03-03 18:47:40,743 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-21-2
2020-03-03 18:47:40,744 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-20-2
2020-03-03 18:47:40,745 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-20-2
2020-03-03 18:47:40,746 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-20-2
2020-03-03 18:47:41,347 INFO  SwAddin.cs: 316 - Loading config tree
2020-03-03 18:47:41,362 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-03-03 18:47:41,374 INFO  SwAddin.cs: 321 - Showing property manager
2020-03-03 18:48:00,899 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:48:15,908 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:48:23,846 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:48:32,394 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:48:36,055 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:04,039 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:06,685 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:24,855 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:25,272 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:25,337 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:25,398 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:27,154 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:27,331 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:27,786 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:49:32,118 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:50:00,234 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:50:17,027 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:50:38,311 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:50:45,154 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:51:01,543 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:51:28,356 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:52:24,092 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-03-03 18:52:31,669 INFO  ExportHelperExtension.cs: 338 - Creating joint link1
2020-03-03 18:52:31,691 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-03-03 18:52:31,694 INFO  ExportHelperExtension.cs: 1414 - Fixing 642
2020-03-03 18:52:31,696 INFO  ExportHelperExtension.cs: 1422 - Component 642 is already fixed
2020-03-03 18:52:32,180 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2020-03-03 18:52:32,187 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-03 18:52:32,188 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-03 18:52:32,190 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-03 18:52:37,932 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child link1 failed
2020-03-03 18:52:40,143 INFO  ExportHelperExtension.cs: 338 - Creating joint link2
2020-03-03 18:52:40,145 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link1
2020-03-03 18:52:40,147 INFO  ExportHelperExtension.cs: 1414 - Fixing 648
2020-03-03 18:52:40,148 INFO  ExportHelperExtension.cs: 1414 - Fixing 642
2020-03-03 18:52:40,149 INFO  ExportHelperExtension.cs: 1422 - Component 642 is already fixed
2020-03-03 18:52:40,707 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-03-03 18:52:40,709 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-03 18:52:40,710 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-03 18:52:40,711 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-03 18:52:40,712 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 648
2020-03-03 18:52:47,689 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link1 to child link2 failed
2020-03-03 18:52:51,028 INFO  ExportHelperExtension.cs: 338 - Creating joint link3
2020-03-03 18:52:51,029 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link2
2020-03-03 18:52:51,030 INFO  ExportHelperExtension.cs: 1414 - Fixing 643
2020-03-03 18:52:51,031 INFO  ExportHelperExtension.cs: 1414 - Fixing 648
2020-03-03 18:52:51,032 INFO  ExportHelperExtension.cs: 1414 - Fixing 642
2020-03-03 18:52:51,033 INFO  ExportHelperExtension.cs: 1422 - Component 642 is already fixed
2020-03-03 18:52:51,641 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-03-03 18:52:51,644 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-03 18:52:51,645 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-03 18:52:51,646 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-03 18:52:51,648 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 643
2020-03-03 18:52:51,650 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 648
2020-03-03 18:52:58,717 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link2 to child link3 failed
2020-03-03 18:52:59,999 INFO  ExportHelperExtension.cs: 338 - Creating joint link4
2020-03-03 18:53:00,000 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link3
2020-03-03 18:53:00,001 INFO  ExportHelperExtension.cs: 1414 - Fixing 657
2020-03-03 18:53:00,002 INFO  ExportHelperExtension.cs: 1414 - Fixing 643
2020-03-03 18:53:00,004 INFO  ExportHelperExtension.cs: 1414 - Fixing 648
2020-03-03 18:53:00,006 INFO  ExportHelperExtension.cs: 1414 - Fixing 642
2020-03-03 18:53:00,008 INFO  ExportHelperExtension.cs: 1422 - Component 642 is already fixed
2020-03-03 18:53:00,678 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-03-03 18:53:00,681 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-03 18:53:00,682 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-03 18:53:00,683 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-03 18:53:00,685 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 657
2020-03-03 18:53:00,686 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 643
2020-03-03 18:53:00,687 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 648
2020-03-03 18:53:08,049 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link3 to child link4 failed
2020-03-03 18:53:10,220 INFO  ExportHelperExtension.cs: 338 - Creating joint link5
2020-03-03 18:53:10,222 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link4
2020-03-03 18:53:10,223 INFO  ExportHelperExtension.cs: 1414 - Fixing 645
2020-03-03 18:53:10,224 INFO  ExportHelperExtension.cs: 1414 - Fixing 657
2020-03-03 18:53:10,225 INFO  ExportHelperExtension.cs: 1414 - Fixing 643
2020-03-03 18:53:10,226 INFO  ExportHelperExtension.cs: 1414 - Fixing 648
2020-03-03 18:53:10,227 INFO  ExportHelperExtension.cs: 1414 - Fixing 642
2020-03-03 18:53:10,228 INFO  ExportHelperExtension.cs: 1422 - Component 642 is already fixed
2020-03-03 18:53:10,944 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-03-03 18:53:10,947 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-03 18:53:10,948 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-03 18:53:10,949 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-03 18:53:10,951 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 645
2020-03-03 18:53:10,953 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 657
2020-03-03 18:53:10,953 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 643
2020-03-03 18:53:10,955 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 648
2020-03-03 18:53:18,665 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link4 to child link5 failed
2020-03-03 18:53:19,192 INFO  ExportHelperExtension.cs: 338 - Creating joint gripper_base
2020-03-03 18:53:19,196 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link5
2020-03-03 18:53:19,197 INFO  ExportHelperExtension.cs: 1414 - Fixing 646
2020-03-03 18:53:19,198 INFO  ExportHelperExtension.cs: 1414 - Fixing 645
2020-03-03 18:53:19,200 INFO  ExportHelperExtension.cs: 1414 - Fixing 657
2020-03-03 18:53:19,201 INFO  ExportHelperExtension.cs: 1414 - Fixing 643
2020-03-03 18:53:19,202 INFO  ExportHelperExtension.cs: 1414 - Fixing 648
2020-03-03 18:53:19,203 INFO  ExportHelperExtension.cs: 1414 - Fixing 642
2020-03-03 18:53:19,210 INFO  ExportHelperExtension.cs: 1422 - Component 642 is already fixed
2020-03-03 18:53:20,013 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2020-03-03 18:53:20,014 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-03-03 18:53:20,015 INFO  ExportHelperExtension.cs: 852 - L1: 0
2020-03-03 18:53:20,017 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-03-03 18:53:20,018 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 646
2020-03-03 18:53:20,019 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 645
2020-03-03 18:53:20,020 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 657
2020-03-03 18:53:20,021 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 643
2020-03-03 18:53:20,022 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 648
2020-03-03 18:53:27,782 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link5 to child gripper_base failed
2020-03-03 18:53:28,277 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.SLDASM
2020-03-03 18:53:28,292 INFO  ExportHelperExtension.cs: 1142 - Found 55 in KR3 R540.SLDASM
2020-03-03 18:53:28,295 INFO  ExportHelperExtension.cs: 1152 - Found 7 features of type [CoordSys] in KR3 R540.SLDASM
2020-03-03 18:53:28,295 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 18:53:28,297 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-03-03 18:53:28,298 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-10-2
2020-03-03 18:53:28,299 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-10-2
2020-03-03 18:53:28,300 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-10-2
2020-03-03 18:53:28,301 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-19-2
2020-03-03 18:53:28,302 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-19-2
2020-03-03 18:53:28,303 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-19-2
2020-03-03 18:53:28,305 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-8-2
2020-03-03 18:53:28,306 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-8-2
2020-03-03 18:53:28,307 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-8-2
2020-03-03 18:53:28,308 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-9-2
2020-03-03 18:53:28,309 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-9-2
2020-03-03 18:53:28,311 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-9-2
2020-03-03 18:53:28,312 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-22-3
2020-03-03 18:53:28,313 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-22-3
2020-03-03 18:53:28,314 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-22-3
2020-03-03 18:53:28,316 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-21-2
2020-03-03 18:53:28,317 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-21-2
2020-03-03 18:53:28,318 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-21-2
2020-03-03 18:53:28,320 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from KR3 R540.sldasm-Part-20-2
2020-03-03 18:53:28,321 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-20-2
2020-03-03 18:53:28,323 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in KR3 R540.sldasm-Part-20-2
2020-03-03 18:53:28,325 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.SLDASM
2020-03-03 18:53:28,334 INFO  ExportHelperExtension.cs: 1142 - Found 55 in KR3 R540.SLDASM
2020-03-03 18:53:28,336 INFO  ExportHelperExtension.cs: 1152 - Found 6 features of type [RefAxis] in KR3 R540.SLDASM
2020-03-03 18:53:28,337 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-03-03 18:53:28,338 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-03-03 18:53:28,339 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-10-2
2020-03-03 18:53:28,340 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-10-2
2020-03-03 18:53:28,341 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-10-2
2020-03-03 18:53:28,343 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-19-2
2020-03-03 18:53:28,416 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-19-2
2020-03-03 18:53:28,419 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-19-2
2020-03-03 18:53:28,420 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-8-2
2020-03-03 18:53:28,422 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-8-2
2020-03-03 18:53:28,425 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-8-2
2020-03-03 18:53:28,431 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-9-2
2020-03-03 18:53:28,432 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-9-2
2020-03-03 18:53:28,435 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-9-2
2020-03-03 18:53:28,437 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-22-3
2020-03-03 18:53:28,439 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-22-3
2020-03-03 18:53:28,442 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-22-3
2020-03-03 18:53:28,444 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-21-2
2020-03-03 18:53:28,445 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-21-2
2020-03-03 18:53:28,448 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-21-2
2020-03-03 18:53:28,449 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from KR3 R540.sldasm-Part-20-2
2020-03-03 18:53:28,452 INFO  ExportHelperExtension.cs: 1142 - Found 23 in KR3 R540.sldasm-Part-20-2
2020-03-03 18:53:28,454 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in KR3 R540.sldasm-Part-20-2
2020-03-03 18:53:28,822 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-03-03 18:56:49,586 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-03-03 18:56:49,607 INFO  Serialization.cs: 275 - URDF Configuration found
